sparsity,seed,policy,utility,cost,budget,budget_violated,oracle_utility,regret
0.1,21,cbuc,0.04942701651614889,7.943141029643815,137.8252599404087,0,0.8772306653009196,0.8278036487847708
0.1,21,cbuc_aggr,0.2793078510897026,7.3766810885691685,137.8252599404087,0,0.8772306653009196,0.5979228142112171
0.1,22,react_capped,0.7413271216569111,75.15923441712187,129.0260847144521,0,0.9317690038734585,0.19044188221654745
0.1,22,bwk_vanilla,0.8093777020433165,92.6766360528117,129.0260847144521,0,0.9317690038734585,0.12239130183014202
0.1,22,cbuc,0.2570617640178886,8.644509010274536,129.0260847144521,0,0.9317690038734585,0.6747072398555699
0.1,22,cbuc_aggr,0.08686223858621556,5.963827828993457,129.0260847144521,0,0.9317690038734585,0.844906765287243
0.1,23,react_capped,0.3850805193462403,73.58513697287235,145.4875648932104,0,0.7606110900694629,0.3755305707232226
0.1,23,bwk_vanilla,0.7431663891588205,79.52247310818973,145.4875648932104,0,0.7606110900694629,0.01744470091064243
0.1,23,cbuc,0.7391063093581594,21.77320865044368,145.4875648932104,0,0.7606110900694629,0.021504780711303573
0.1,23,cbuc_aggr,0.7744158121933135,26.493717066282674,145.4875648932104,0,0.7606110900694629,-0.013804722123850532
0.1,24,react_capped,0.8855317608790237,108.47796260057615,139.17252843697077,0,0.9546011905047643,0.06906942962574059
0.1,24,bwk_vanilla,0.8828731506225717,117.94755721565872,139.17252843697077,0,0.9546011905047643,0.07172803988219267
0.1,24,cbuc,0.19787253032089114,6.471986093700138,139.17252843697077,0,0.9546011905047643,0.7567286601838732
0.1,24,cbuc_aggr,0.09315173155372414,42.30187798021895,139.17252843697077,0,0.9546011905047643,0.8614494589510402
0.1,25,react_capped,0.6865058821722658,146.61828233985452,143.54790957652907,1,0.6717823755345771,-0.014723506637688732
0.1,25,bwk_vanilla,0.46525706968504665,88.29411136095801,143.54790957652907,0,0.6717823755345771,0.20652530584953044
0.1,25,cbuc,0.18744783700485712,7.922056682174543,143.54790957652907,0,0.6717823755345771,0.48433453852971997
0.1,25,cbuc_aggr,0.6943231546053757,60.90815141700172,143.54790957652907,0,0.6717823755345771,-0.022540779070798656
0.1,26,react_capped,0.8039617312508712,105.20471671773674,142.96611287213622,0,0.8744323521073948,0.07047062085652356
0.1,26,bwk_vanilla,0.8119385592021241,105.70364404095969,142.96611287213622,0,0.8744323521073948,0.062493792905270684
0.1,26,cbuc,0.8899456351837515,17.345508312458396,142.96611287213622,0,0.8744323521073948,-0.015513283076356688
0.1,26,cbuc_aggr,0.9879197334662161,22.011708455172464,142.96611287213622,0,0.8744323521073948,-0.1134873813588213
0.1,27,react_capped,0.599620249193382,88.63513258634897,149.95204199637084,0,0.9136546689212238,0.31403441972784185
0.1,27,bwk_vanilla,0.5208501630116151,103.39338174482809,149.95204199637084,0,0.9136546689212238,0.3928045059096087
0.1,27,cbuc,0.23172570630004474,20.90388868595515,149.95204199637084,0,0.9136546689212238,0.6819289626211791
0.1,27,cbuc_aggr,0.15466808178155556,9.073716731192556,149.95204199637084,0,0.9136546689212238,0.7589865871396683
0.1,28,react_capped,0.7517843034120321,70.18053580950541,154.44092963574067,0,0.9051165027132179,0.1533321993011858
0.1,28,bwk_vanilla,0.8868904876567444,153.6716021661584,154.44092963574067,0,0.9051165027132179,0.018226015056473477
0.1,28,cbuc,0.33949232597820134,6.981604321606028,154.44092963574067,0,0.9051165027132179,0.5656241767350165
0.1,28,cbuc_aggr,0.26753953177099277,7.154799682771074,154.44092963574067,0,0.9051165027132179,0.6375769709422251
0.1,29,react_capped,0.7375733603244169,99.03458579400863,126.31135089672027,0,0.9003294858898395,0.16275612556542263
0.1,29,bwk_vanilla,0.9177886402135825,101.02317669824076,126.31135089672027,0,0.9003294858898395,-0.01745915432374301
0.1,29,cbuc,0.9999999950666147,51.65696639423309,126.31135089672027,0,0.9003294858898395,-0.09967050917677522
0.1,29,cbuc_aggr,0.999999999957655,70.59108995633383,126.31135089672027,0,0.9003294858898395,-0.09967051406781546
0.25,0,react_capped,0.9269602012282943,116.12951157492945,154.59889912970223,0,0.99160719392102,0.06464699269272578
0.25,0,bwk_vanilla,0.9631980107776792,65.8084313119474,154.59889912970223,0,0.99160719392102,0.028409183143340844
0.25,0,cbuc,0.9953383580801108,31.216113906096158,154.59889912970223,0,0.99160719392102,-0.003731164159090805
0.25,0,cbuc_aggr,0.9947255642021843,27.818673800864243,154.59889912970223,0,0.99160719392102,-0.00311837028116424
0.25,1,react_capped,0.872936963999019,95.40005348288142,152.26717659577866,0,0.997439027119845,0.12450206312082601
0.25,1,bwk_vanilla,0.9730614698758446,115.63027643072151,152.26717659577866,0,0.997439027119845,0.02437755724400037
0.25,1,cbuc,0.15821163992231246,9.498877518295494,152.26717659577866,0,0.997439027119845,0.8392273871975325
0.25,1,cbuc_aggr,0.1970683780576401,9.227931996936306,152.26717659577866,0,0.997439027119845,0.8003706490622049
0.25,2,react_capped,0.9089855324536462,104.53600153849982,137.3556853241856,0,0.9986915649001443,0.08970603244649811
0.25,2,bwk_vanilla,0.9326862037299257,79.62442999090113,137.3556853241856,0,0.9986915649001443,0.0660053611702186
0.25,2,cbuc,0.2450778446584927,7.580410898365358,137.3556853241856,0,0.9986915649001443,0.7536137202416516
0.25,2,cbuc_aggr,0.1360762170841916,8.91878611826065,137.3556853241856,0,0.9986915649001443,0.8626153478159527
0.25,3,react_capped,0.9413341213629307,130.5232619050583,153.11112811464253,0,0.9927467351300706,0.0514126137671399
0.25,3,bwk_vanilla,0.889824484491282,118.01076251438968,153.11112811464253,0,0.9927467351300706,0.10292225063878857
0.25,3,cbuc,0.9998929165720899,29.826944364373663,153.11112811464253,0,0.9927467351300706,-0.007146181442019284
0.25,3,cbuc_aggr,0.999995942710698,24.867862571596984,153.11112811464253,0,0.9927467351300706,-0.007249207580627415
0.25,4,react_capped,0.9032690563436121,112.84248803160861,136.1491967097554,0,0.9946316499556914,0.09136259361207932
0.25,4,bwk_vanilla,0.9287699921560012,85.63037356725827,136.1491967097554,0,0.9946316499556914,0.06586165779969022
0.25,4,cbuc,0.04374005427078731,11.453834435587588,136.1491967097554,0,0.9946316499556914,0.9508915956849041
0.25,4,cbuc_aggr,0.23427003180596107,9.630158943780007,136.1491967097554,0,0.9946316499556914,0.7603616181497304
0.25,5,react_capped,0.6475274038131098,130.12459759832254,128.9528934830357,1,0.9985990168125851,0.3510716129994753
0.25,5,bwk_vanilla,0.9437396750866204,117.16501328601728,128.9528934830357,0,0.9985990168125851,0.05485934172596474
0.25,5,cbuc,0.9994059123614233,36.55347239234195,128.9528934830357,0,0.9985990168125851,-0.0008068955488381713
0.25,5,cbuc_aggr,0.9993519049769114,28.261489057488543,128.9528934830357,0,0.9985990168125851,-0.0007528881643262819
0.25,6,react_capped,0.839109598585666,72.31061603398796,126.93317558108343,0,0.998214598459142,0.15910499987347593
0.25,6,bwk_vanilla,0.9861491112384518,90.52391348822061,126.93317558108343,0,0.998214598459142,0.012065487220690119
0.25,6,cbuc,0.9991408701440515,21.13852545562532,126.93317558108343,0,0.998214598459142,-0.000926271684909552
0.25,6,cbuc_aggr,0.9997521392397369,33.836622529683744,126.93317558108343,0,0.998214598459142,-0.0015375407805949814
0.25,7,react_capped,0.8723899910950829,126.5753387371374,138.65020562974098,0,0.9973313395970025,0.12494134850191962
0.25,7,bwk_vanilla,0.9468035349981488,148.1249675407366,138.65020562974098,1,0.9973313395970025,0.05052780459885364
0.25,7,cbuc,0.7471902750626263,25.458007473434805,138.65020562974098,0,0.9973313395970025,0.25014106453437623
0.25,7,cbuc_aggr,0.69481169255794,27.176154879043878,138.65020562974098,0,0.9973313395970025,0.30251964703906253
0.25,8,react_capped,0.7496747409965565,87.89993187461965,132.65233922311674,0,0.9984909035157278,0.24881616251917127
0.25,8,bwk_vanilla,0.9620424539414175,72.14920707184274,132.65233922311674,0,0.9984909035157278,0.03644844957431026
0.25,8,cbuc,0.44157288985418963,14.296813444020318,132.65233922311674,0,0.9984909035157278,0.5569180136615381
0.25,8,cbuc_aggr,0.29540642510943194,12.910735603725128,132.65233922311674,0,0.9984909035157278,0.7030844784062958
0.25,9,react_capped,0.7312827667622839,80.40635443292172,127.47098419435511,0,0.9950416703936901,0.2637589036314062
0.25,9,bwk_vanilla,0.9946592133243184,116.35420684199295,127.47098419435511,0,0.9950416703936901,0.0003824570693716778
0.25,9,cbuc,0.35882600409800447,9.524798822312851,127.47098419435511,0,0.9950416703936901,0.6362156662956856
0.25,9,cbuc_aggr,0.8844123316278008,47.73564948015953,127.47098419435511,0,0.9950416703936901,0.11062933876588932
0.25,10,react_capped,0.8580173181627662,102.62731223281921,131.5670321395067,0,0.9940606472010067,0.13604332903824057
0.25,10,bwk_vanilla,0.9617609842506383,101.19314429086641,131.5670321395067,0,0.9940606472010067,0.03229966295036846
0.25,10,cbuc,0.7793390971639239,24.711515964883272,131.5670321395067,0,0.9940606472010067,0.21472155003708282
0.25,10,cbuc_aggr,0.8671426003804968,27.149375383189973,131.5670321395067,0,0.9940606472010067,0.1269180468205099
0.25,11,react_capped,0.9236140992197961,93.99076415320908,156.26423938739921,0,0.9955235616890452,0.07190946246924912
0.25,11,bwk_vanilla,0.9048952482533443,106.06839420968066,156.26423938739921,0,0.9955235616890452,0.09062831343570088
0.25,11,cbuc,0.9535646611661164,32.89298106594961,156.26423938739921,0,0.9955235616890452,0.04195890052292883
0.25,11,cbuc_aggr,0.99032464650033,36.7411118172299,156.26423938739921,0,0.9955235616890452,0.005198915188715181
0.25,12,react_capped,0.9513412839699158,91.95184319163661,145.4124509729897,0,0.9957545447385776,0.04441326076866181
0.25,12,bwk_vanilla,0.9251412505181061,69.74328365225756,145.4124509729897,0,0.9957545447385776,0.07061329422047147
0.25,12,cbuc,0.9832066018037098,27.538580344023618,145.4124509729897,0,0.9957545447385776,0.012547942934867828
0.25,12,cbuc_aggr,0.9706218603632204,16.319939874604604,145.4124509729897,0,0.9957545447385776,0.025132684375357206
0.25,13,react_capped,0.8846428545293433,90.33299211335039,147.55560454726427,0,0.9870318097624143,0.10238895523307101
0.25,13,bwk_vanilla,0.9405444113222945,187.8992365412338,147.55560454726427,1,0.9870318097624143,0.04648739844011984
0.25,13,cbuc,0.9280382944475732,22.16431491487245,147.55560454726427,0,0.9870318097624143,0.058993515314841094
0.25,13,cbuc_aggr,0.995239139113877,41.1243155794616,147.55560454726427,0,0.9870318097624143,-0.008207329351462622
0.25,14,react_capped,0.8161962034414679,139.09783859827428,126.45123997501413,1,0.9954574604597394,0.17926125701827145
0.25,14,bwk_vanilla,0.9290631140795362,69.33172279350522,126.45123997501413,0,0.9954574604597394,0.06639434638020314
0.25,14,cbuc,0.9993546131267141,32.697632450108564,126.45123997501413,0,0.9954574604597394,-0.003897152666974768
0.25,14,cbuc_aggr,0.9982549770923901,25.55572084754618,126.45123997501413,0,0.9954574604597394,-0.0027975166326507095
0.25,15,react_capped,0.9259473881625958,141.21101416218403,139.09608690581348,1,0.9846867087567048,0.058739320594109024
0.25,15,bwk_vanilla,0.7930600642974825,81.48339187652431,139.09608690581348,0,0.9846867087567048,0.19162664445922228
0.25,15,cbuc,0.9942302060763087,15.897971453267136,139.09608690581348,0,0.9846867087567048,-0.00954349731960391
0.25,15,cbuc_aggr,0.9995317851895067,23.15112795687997,139.09608690581348,0,0.9846867087567048,-0.014845076432801863
0.25,16,react_capped,0.9540237352373147,245.01930576128626,132.70310207884572,1,0.9983680949106678,0.04434435967335315
0.25,16,bwk_vanilla,0.7530212989282281,131.83827017003395,132.70310207884572,0,0.9983680949106678,0.2453467959824397
0.25,16,cbuc,0.9904881414446602,38.829524862150734,132.70310207884572,0,0.9983680949106678,0.007879953466007561
0.25,16,cbuc_aggr,0.9980357048853745,28.040402026533744,132.70310207884572,0,0.9983680949106678,0.0003323900252932832
0.25,17,react_capped,0.9284982526482362,72.38233898227949,126.78560602051293,0,0.9950186794910135,0.06652042684277737
0.25,17,bwk_vanilla,0.9321447480834809,78.5237818945669,126.78560602051293,0,0.9950186794910135,0.06287393140753261
0.25,17,cbuc,0.9956163721325652,49.17304713110457,126.78560602051293,0,0.9950186794910135,-0.0005976926415516282
0.25,17,cbuc_aggr,0.9952092268829745,26.502794059847112,126.78560602051293,0,0.9950186794910135,-0.00019054739196100456
0.25,18,react_capped,0.8934881458501551,97.7601516317787,139.66465679638452,0,0.9983299409706032,0.10484179512044811
0.25,18,bwk_vanilla,0.9909620639790883,105.46530684556791,139.66465679638452,0,0.9983299409706032,0.007367876991514977
0.25,18,cbuc,0.9999999999766389,69.42853111127994,139.66465679638452,0,0.9983299409706032,-0.0016700590060356735
0.25,18,cbuc_aggr,0.9999999999945589,85.24963615159811,139.66465679638452,0,0.9983299409706032,-0.0016700590239556723
0.25,19,react_capped,0.9805812829084731,98.13620048429887,124.47323449519267,0,0.996680490090674,0.016099207182200925
0.25,19,bwk_vanilla,0.9787563836531338,80.7339512797873,124.47323449519267,0,0.996680490090674,0.017924106437540277
0.25,19,cbuc,0.9984287284988048,24.544940610883952,124.47323449519267,0,0.996680490090674,-0.0017482384081307645
0.25,19,cbuc_aggr,0.9985693034163082,23.513581184448576,124.47323449519267,0,0.996680490090674,-0.0018888133256341755
0.25,20,react_capped,0.9753593670631585,72.68653075113589,137.0989982726262,0,0.9961055462109875,0.020746179147828947
0.25,20,bwk_vanilla,0.7904233124548814,138.11464983274632,137.0989982726262,1,0.9961055462109875,0.20568223375610606
0.25,20,cbuc,0.8847845227431138,56.35421212881621,137.0989982726262,0,0.9961055462109875,0.11132102346787365
0.25,20,cbuc_aggr,0.7281486798203678,23.240613278187116,137.0989982726262,0,0.9961055462109875,0.26795686639061966
0.25,21,react_capped,0.9638817867389983,96.9053523646975,133.59901288250603,0,0.9985119632992594,0.03463017656026113
0.25,21,bwk_vanilla,0.9968685381550968,92.250594016704,133.59901288250603,0,0.9985119632992594,0.0016434251441626024
0.25,21,cbuc,0.18869722003881106,9.448662433083433,133.59901288250603,0,0.9985119632992594,0.8098147432604483
0.25,21,cbuc_aggr,0.01812707478015152,6.83642381320142,133.59901288250603,0,0.9985119632992594,0.9803848885191079
0.25,22,react_capped,0.968524540453545,76.2963220634116,132.57791157389252,0,0.9985022582110658,0.029977717757520783
0.25,22,bwk_vanilla,0.9923424636738077,85.68908503865619,132.57791157389252,0,0.9985022582110658,0.006159794537258012
0.25,22,cbuc,0.9999989863527605,23.022360313055163,132.57791157389252,0,0.9985022582110658,-0.0014967281416947698
0.25,22,cbuc_aggr,0.9999995443551943,29.54913137806572,132.57791157389252,0,0.9985022582110658,-0.0014972861441285845
0.25,23,react_capped,0.9400314916780385,73.27890978853343,125.75180027424001,0,0.9973161882460612,0.05728469656802271
0.25,23,bwk_vanilla,0.9886959247059834,131.3233032828737,125.75180027424001,1,0.9973161882460612,0.008620263540077722
0.25,23,cbuc,0.3502520508445405,5.607518393619254,125.75180027424001,0,0.9973161882460612,0.6470641374015207
0.25,23,cbuc_aggr,0.3967418605590789,6.2553212720772144,125.75180027424001,0,0.9973161882460612,0.6005743276869823
